fips,county,state,state_abbr,location,total_population,poverty_rate,unemployment_rate,no_hs_diploma_rate,uninsured_rate,seniors_pct,youth_pct,disability_rate,single_parent_pct,svi_percentile,hospital_count,state_population,hospitals_per_100k,vulnerability_score,risk_category,access_category,priority_score,priority_level
1001020100,Autauga County,Alabama,AL,Census Tract 201; Autauga County; Alabama,1865,21.6,2.6,16.2,8.2,19.5,24.0,20.1,4.9,0.3635,0.0,5028092,0.0,26.64,Low Risk,Adequate Access,1,Low Priority
1015001102,Calhoun County,Alabama,AL,Census Tract 11.02; Calhoun County; Alabama,1291,64.9,12.5,25.2,5.2,7.2,27.7,25.3,18.8,0.6989,0.0,5028092,0.0,44.48,Moderate Risk,Adequate Access,2,Low Priority
1015001103,Calhoun County,Alabama,AL,Census Tract 11.03; Calhoun County; Alabama,4146,24.0,9.2,14.3,9.7,17.8,27.2,17.3,15.4,0.8581,0.0,5028092,0.0,28.81,Low Risk,Adequate Access,1,Low Priority
1015001201,Calhoun County,Alabama,AL,Census Tract 12.01; Calhoun County; Alabama,3064,25.9,5.9,23.0,10.6,19.4,21.4,17.0,4.1,0.7783,0.0,5028092,0.0,29.68,Low Risk,Adequate Access,1,Low Priority
1015001202,Calhoun County,Alabama,AL,Census Tract 12.02; Calhoun County; Alabama,4311,38.9,2.4,16.3,17.4,16.7,19.2,20.6,3.9,0.6389,0.0,5028092,0.0,37.67,Moderate Risk,Adequate Access,2,Low Priority
1015001300,Calhoun County,Alabama,AL,Census Tract 13; Calhoun County; Alabama,1981,51.7,21.1,23.1,29.3,12.0,16.8,27.4,7.3,0.7194,0.0,5028092,0.0,54.03,Moderate Risk,Adequate Access,2,Low Priority
1015001400,Calhoun County,Alabama,AL,Census Tract 14; Calhoun County; Alabama,3220,26.2,10.8,19.7,16.5,20.6,17.8,19.1,12.0,0.5927,0.0,5028092,0.0,34.81,Moderate Risk,Adequate Access,2,Low Priority
1015001501,Calhoun County,Alabama,AL,Census Tract 15.01; Calhoun County; Alabama,3451,26.3,9.6,21.0,18.4,14.7,25.7,20.7,9.9,0.8164,0.0,5028092,0.0,33.69,Moderate Risk,Adequate Access,2,Low Priority
1015001502,Calhoun County,Alabama,AL,Census Tract 15.02; Calhoun County; Alabama,1760,34.5,5.2,9.1,2.2,15.6,30.1,23.1,1.6,0.4442,0.0,5028092,0.0,29.86,Low Risk,Adequate Access,1,Low Priority
1015001600,Calhoun County,Alabama,AL,Census Tract 16; Calhoun County; Alabama,3332,29.2,7.7,28.3,22.9,19.9,17.6,25.8,3.5,0.6164,0.0,5028092,0.0,39.77,Moderate Risk,Adequate Access,2,Low Priority
1015001700,Calhoun County,Alabama,AL,Census Tract 17; Calhoun County; Alabama,6135,22.7,8.2,12.2,8.2,13.0,25.3,23.3,4.9,0.637,0.0,5028092,0.0,27.17,Low Risk,Adequate Access,1,Low Priority
1015001801,Calhoun County,Alabama,AL,Census Tract 18.01; Calhoun County; Alabama,2348,27.4,13.1,13.4,16.4,12.3,24.3,19.6,18.8,0.6664,0.0,5028092,0.0,33.07,Moderate Risk,Adequate Access,2,Low Priority
1015001802,Calhoun County,Alabama,AL,Census Tract 18.02; Calhoun County; Alabama,4927,15.3,7.4,14.1,4.8,16.2,23.8,16.8,1.7,0.2944,0.0,5028092,0.0,21.47,Low Risk,Adequate Access,1,Low Priority
1015002001,Calhoun County,Alabama,AL,Census Tract 20.01; Calhoun County; Alabama,2763,15.4,5.1,7.0,6.2,16.2,33.5,15.9,4.0,0.3357,0.0,5028092,0.0,21.29,Low Risk,Adequate Access,1,Low Priority
1015002002,Calhoun County,Alabama,AL,Census Tract 20.02; Calhoun County; Alabama,4409,18.1,5.5,11.4,4.7,24.6,22.4,16.9,2.5,0.2143,0.0,5028092,0.0,25.24,Low Risk,Adequate Access,1,Low Priority
1015002101,Calhoun County,Alabama,AL,Census Tract 21.01; Calhoun County; Alabama,4184,66.8,12.8,18.6,8.2,4.4,4.5,13.0,0.0,0.7912,0.0,5028092,0.0,42.43,Moderate Risk,Adequate Access,2,Low Priority
1015002102,Calhoun County,Alabama,AL,Census Tract 21.02; Calhoun County; Alabama,3999,23.5,3.9,5.7,11.8,14.4,17.8,12.7,5.3,0.306,0.0,5028092,0.0,25.63,Low Risk,Adequate Access,1,Low Priority
1015002104,Calhoun County,Alabama,AL,Census Tract 21.04; Calhoun County; Alabama,4057,29.8,7.3,15.3,10.5,16.1,19.0,14.6,11.9,0.789,0.0,5028092,0.0,29.93,Low Risk,Adequate Access,1,Low Priority
1015002105,Calhoun County,Alabama,AL,Census Tract 21.05; Calhoun County; Alabama,2891,47.6,2.2,12.2,10.6,13.4,16.2,30.7,6.6,0.6604,0.0,5028092,0.0,40.02,Moderate Risk,Adequate Access,2,Low Priority
1015002200,Calhoun County,Alabama,AL,Census Tract 22; Calhoun County; Alabama,3674,26.1,6.0,18.9,15.2,19.5,14.2,31.7,1.2,0.5388,0.0,5028092,0.0,35.89,Moderate Risk,Adequate Access,2,Low Priority
1015002300,Calhoun County,Alabama,AL,Census Tract 23; Calhoun County; Alabama,3704,34.0,5.5,11.6,11.6,14.1,24.6,16.3,5.3,0.5151,0.0,5028092,0.0,31.58,Low Risk,Adequate Access,1,Low Priority
1015002400,Calhoun County,Alabama,AL,Census Tract 24; Calhoun County; Alabama,4130,22.5,8.1,14.1,6.8,25.4,19.7,15.3,6.9,0.3812,0.0,5028092,0.0,28.73,Low Risk,Adequate Access,1,Low Priority
1015002502,Calhoun County,Alabama,AL,Census Tract 25.02; Calhoun County; Alabama,4276,22.9,3.3,13.8,7.2,21.2,24.8,21.4,8.8,0.7147,0.0,5028092,0.0,27.93,Low Risk,Adequate Access,1,Low Priority
1015002503,Calhoun County,Alabama,AL,Census Tract 25.03; Calhoun County; Alabama,3501,10.9,3.8,10.8,5.2,19.9,17.7,30.0,0.0,0.3267,0.0,5028092,0.0,23.61,Low Risk,Adequate Access,1,Low Priority
1015002504,Calhoun County,Alabama,AL,Census Tract 25.04; Calhoun County; Alabama,3790,30.6,2.8,8.5,3.8,9.4,31.3,18.9,0.0,0.1295,0.0,5028092,0.0,24.8,Low Risk,Adequate Access,1,Low Priority
1015002600,Calhoun County,Alabama,AL,Census Tract 26; Calhoun County; Alabama,4629,24.3,12.5,17.5,10.0,22.0,22.5,22.5,9.7,0.6381,0.0,5028092,0.0,32.9,Low Risk,Adequate Access,1,Low Priority
1015981901,Calhoun County,Alabama,AL,Census Tract 9819.01; Calhoun County; Alabama,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028092,0.0,0.0,Low Risk,Adequate Access,1,Low Priority
1015981902,Calhoun County,Alabama,AL,Census Tract 9819.02; Calhoun County; Alabama,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028092,0.0,0.0,Low Risk,Adequate Access,1,Low Priority
1015981903,Calhoun County,Alabama,AL,Census Tract 9819.03; Calhoun County; Alabama,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028092,0.0,0.0,Low Risk,Adequate Access,1,Low Priority
1017953800,Chambers County,Alabama,AL,Census Tract 9538; Chambers County; Alabama,3696,30.3,3.7,16.2,10.7,26.5,17.0,23.6,3.4,0.4304,0.0,5028092,0.0,35.47,Moderate Risk,Adequate Access,2,Low Priority
1017953900,Chambers County,Alabama,AL,Census Tract 9539; Chambers County; Alabama,3399,38.0,4.0,22.8,8.1,19.9,28.6,23.9,6.9,0.9517,0.0,5028092,0.0,35.55,Moderate Risk,Adequate Access,2,Low Priority
1017954001,Chambers County,Alabama,AL,Census Tract 9540.01; Chambers County; Alabama,2151,12.1,0.2,17.9,6.7,20.9,25.5,18.6,3.1,0.3933,0.0,5028092,0.0,21.12,Low Risk,Adequate Access,1,Low Priority
1017954002,Chambers County,Alabama,AL,Census Tract 9540.02; Chambers County; Alabama,3999,36.3,11.2,18.2,11.5,26.8,15.0,25.2,8.7,0.9467,0.0,5028092,0.0,41.11,Moderate Risk,Adequate Access,2,Low Priority
1017954200,Chambers County,Alabama,AL,Census Tract 9542; Chambers County; Alabama,3759,16.1,2.0,14.5,6.9,16.5,22.2,17.3,0.7,0.3514,0.0,5028092,0.0,21.57,Low Risk,Adequate Access,1,Low Priority
1017954300,Chambers County,Alabama,AL,Census Tract 9543; Chambers County; Alabama,4830,25.8,2.1,12.4,8.0,16.6,16.8,19.8,3.3,0.6718,0.0,5028092,0.0,27.18,Low Risk,Adequate Access,1,Low Priority
1017954600,Chambers County,Alabama,AL,Census Tract 9546; Chambers County; Alabama,3656,39.1,2.4,17.1,9.7,16.5,24.0,16.9,6.9,0.701,0.0,5028092,0.0,33.21,Moderate Risk,Adequate Access,2,Low Priority
1017954700,Chambers County,Alabama,AL,Census Tract 9547; Chambers County; Alabama,4619,31.9,1.9,12.3,17.1,14.8,24.4,22.7,12.2,0.6796,0.0,5028092,0.0,34.12,Moderate Risk,Adequate Access,2,Low Priority
1017954800,Chambers County,Alabama,AL,Census Tract 9548; Chambers County; Alabama,4503,24.6,5.3,20.2,15.0,21.1,17.5,18.9,3.9,0.8617,0.0,5028092,0.0,32.05,Low Risk,Adequate Access,1,Low Priority
1019955701,Cherokee County,Alabama,AL,Census Tract 9557.01; Cherokee County; Alabama,2993,36.6,6.9,16.5,10.7,29.1,17.7,20.5,3.7,0.6014,0.0,5028092,0.0,39.28,Moderate Risk,Adequate Access,2,Low Priority
1019955702,Cherokee County,Alabama,AL,Census Tract 9557.02; Cherokee County; Alabama,4099,19.9,4.0,20.1,9.6,13.5,18.6,23.9,4.6,0.3601,0.0,5028092,0.0,25.74,Low Risk,Adequate Access,1,Low Priority
1019955801,Cherokee County,Alabama,AL,Census Tract 9558.01; Cherokee County; Alabama,2232,34.6,3.8,14.2,15.1,21.3,23.4,13.5,7.3,0.4844,0.0,5028092,0.0,34.81,Moderate Risk,Adequate Access,2,Low Priority
1019955802,Cherokee County,Alabama,AL,Census Tract 9558.02; Cherokee County; Alabama,2859,24.8,3.4,12.4,9.9,25.6,21.9,26.8,7.8,0.5156,0.0,5028092,0.0,33.08,Moderate Risk,Adequate Access,2,Low Priority
1019955900,Cherokee County,Alabama,AL,Census Tract 9559; Cherokee County; Alabama,4212,20.4,3.9,19.5,8.8,19.4,20.6,19.1,2.7,0.3216,0.0,5028092,0.0,26.41,Low Risk,Adequate Access,1,Low Priority
1019956000,Cherokee County,Alabama,AL,Census Tract 9560; Cherokee County; Alabama,4576,22.6,4.2,20.7,9.5,32.0,13.8,23.8,3.5,0.7107,0.0,5028092,0.0,33.63,Moderate Risk,Adequate Access,2,Low Priority
1019956101,Cherokee County,Alabama,AL,Census Tract 9561.01; Cherokee County; Alabama,1724,23.7,2.3,16.4,13.3,28.3,13.2,8.3,4.6,0.1552,0.0,5028092,0.0,29.79,Low Risk,Adequate Access,1,Low Priority
1019956102,Cherokee County,Alabama,AL,Census Tract 9561.02; Cherokee County; Alabama,2374,30.3,2.9,21.0,8.0,17.7,23.5,16.9,3.7,0.5441,0.0,5028092,0.0,29.04,Low Risk,Adequate Access,1,Low Priority
1021060101,Chilton County,Alabama,AL,Census Tract 601.01; Chilton County; Alabama,4612,29.8,3.7,12.7,20.6,13.0,20.6,22.6,6.1,0.7324,0.0,5028092,0.0,34.56,Moderate Risk,Adequate Access,2,Low Priority
1021060103,Chilton County,Alabama,AL,Census Tract 601.03; Chilton County; Alabama,3338,23.4,10.7,13.0,11.3,19.0,26.6,18.0,1.5,0.5277,0.0,5028092,0.0,30.29,Low Risk,Adequate Access,1,Low Priority
1021060104,Chilton County,Alabama,AL,Census Tract 601.04; Chilton County; Alabama,3192,16.0,0.0,20.0,3.7,22.8,23.2,19.2,6.6,0.6805,0.0,5028092,0.0,22.32,Low Risk,Adequate Access,1,Low Priority
1021060200,Chilton County,Alabama,AL,Census Tract 602; Chilton County; Alabama,3343,8.9,6.1,20.1,11.0,13.7,30.6,13.2,2.5,0.2404,0.0,5028092,0.0,19.16,Low Risk,Adequate Access,1,Low Priority
1021060300,Chilton County,Alabama,AL,Census Tract 603; Chilton County; Alabama,3710,23.9,5.6,14.2,7.6,14.9,22.0,16.6,3.5,0.2743,0.0,5028092,0.0,25.61,Low Risk,Adequate Access,1,Low Priority
1021060401,Chilton County,Alabama,AL,Census Tract 604.01; Chilton County; Alabama,5284,13.4,3.7,13.9,5.0,12.0,22.5,23.4,3.0,0.3553,0.0,5028092,0.0,19.98,Low Risk,Adequate Access,1,Low Priority
1021060403,Chilton County,Alabama,AL,Census Tract 604.03; Chilton County; Alabama,3075,21.5,3.1,35.5,20.2,11.5,29.7,12.4,5.4,0.6387,0.0,5028092,0.0,27.17,Low Risk,Adequate Access,1,Low Priority
1021060404,Chilton County,Alabama,AL,Census Tract 604.04; Chilton County; Alabama,5972,16.6,6.2,28.8,10.7,17.6,23.1,20.5,2.2,0.6141,0.0,5028092,0.0,25.91,Low Risk,Adequate Access,1,Low Priority
1021060500,Chilton County,Alabama,AL,Census Tract 605; Chilton County; Alabama,3733,35.3,3.0,10.4,4.4,15.6,31.3,23.3,4.6,0.523,0.0,5028092,0.0,30.67,Low Risk,Adequate Access,1,Low Priority
1021060600,Chilton County,Alabama,AL,Census Tract 606; Chilton County; Alabama,3625,28.1,2.7,16.6,10.0,30.6,21.2,17.7,4.5,0.566,0.0,5028092,0.0,33.77,Moderate Risk,Adequate Access,2,Low Priority
1021060701,Chilton County,Alabama,AL,Census Tract 607.01; Chilton County; Alabama,2358,34.7,11.5,16.9,6.8,19.6,19.6,16.2,5.4,0.5537,0.0,5028092,0.0,33.31,Moderate Risk,Adequate Access,2,Low Priority
1021060702,Chilton County,Alabama,AL,Census Tract 607.02; Chilton County; Alabama,2898,31.4,10.1,12.5,30.7,15.2,13.7,24.4,0.0,0.4419,0.0,5028092,0.0,42.86,Moderate Risk,Adequate Access,2,Low Priority
1023956700,Choctaw County,Alabama,AL,Census Tract 9567; Choctaw County; Alabama,2910,30.1,10.2,20.7,11.6,22.8,22.1,25.0,8.1,0.8556,0.0,5028092,0.0,36.59,Moderate Risk,Adequate Access,2,Low Priority
1023956800,Choctaw County,Alabama,AL,Census Tract 9568; Choctaw County; Alabama,4520,34.3,3.7,13.2,10.9,24.9,20.5,21.9,5.3,0.7554,0.0,5028092,0.0,36.32,Moderate Risk,Adequate Access,2,Low Priority
1023956900,Choctaw County,Alabama,AL,Census Tract 9569; Choctaw County; Alabama,3075,33.7,5.9,20.7,3.5,24.8,20.1,22.2,8.1,0.6696,0.0,5028092,0.0,33.35,Moderate Risk,Adequate Access,2,Low Priority
1023957000,Choctaw County,Alabama,AL,Census Tract 9570; Choctaw County; Alabama,2164,26.9,1.6,18.2,5.0,18.4,15.6,26.8,4.3,0.3427,0.0,5028092,0.0,28.73,Low Risk,Adequate Access,1,Low Priority
1025957500,Clarke County,Alabama,AL,Census Tract 9575; Clarke County; Alabama,1667,30.7,2.1,14.3,6.8,20.8,24.0,16.1,1.4,0.3534,0.0,5028092,0.0,29.36,Low Risk,Adequate Access,1,Low Priority
1025957601,Clarke County,Alabama,AL,Census Tract 9576.01; Clarke County; Alabama,972,29.8,6.0,14.2,8.2,19.2,29.3,14.9,8.4,0.5661,0.0,5028092,0.0,29.74,Low Risk,Adequate Access,1,Low Priority
1025957603,Clarke County,Alabama,AL,Census Tract 9576.03; Clarke County; Alabama,1795,30.3,11.8,8.4,4.7,10.4,38.4,16.7,9.5,0.5537,0.0,5028092,0.0,27.27,Low Risk,Adequate Access,1,Low Priority
1025957604,Clarke County,Alabama,AL,Census Tract 9576.04; Clarke County; Alabama,2325,17.2,6.0,11.6,11.3,19.9,22.7,23.1,5.8,0.823,0.0,5028092,0.0,27.93,Low Risk,Adequate Access,1,Low Priority
1025957700,Clarke County,Alabama,AL,Census Tract 9577; Clarke County; Alabama,1277,34.2,22.3,27.9,23.8,27.7,16.9,20.5,1.0,0.6364,0.0,5028092,0.0,47.77,Moderate Risk,Adequate Access,2,Low Priority
1025957800,Clarke County,Alabama,AL,Census Tract 9578; Clarke County; Alabama,4655,31.0,10.5,22.1,8.0,19.6,17.8,19.9,12.7,0.8172,0.0,5028092,0.0,32.91,Low Risk,Adequate Access,1,Low Priority
1025957901,Clarke County,Alabama,AL,Census Tract 9579.01; Clarke County; Alabama,3393,28.8,14.7,12.8,5.9,20.7,22.8,14.4,10.8,0.7836,0.0,5028092,0.0,31.02,Low Risk,Adequate Access,1,Low Priority
1025957902,Clarke County,Alabama,AL,Census Tract 9579.02; Clarke County; Alabama,3489,26.6,19.1,14.4,5.8,26.3,19.3,26.3,8.3,0.844,0.0,5028092,0.0,36.41,Moderate Risk,Adequate Access,2,Low Priority
1025958003,Clarke County,Alabama,AL,Census Tract 9580.03; Clarke County; Alabama,3485,37.5,14.5,32.1,16.5,18.1,19.5,19.5,4.0,0.8367,0.0,5028092,0.0,40.12,Moderate Risk,Adequate Access,2,Low Priority
1027958900,Clay County,Alabama,AL,Census Tract 9589; Clay County; Alabama,5601,30.6,7.3,14.6,7.0,22.0,20.4,23.4,6.1,0.7591,0.0,5028092,0.0,33.23,Moderate Risk,Adequate Access,2,Low Priority
1027959000,Clay County,Alabama,AL,Census Tract 9590; Clay County; Alabama,3103,45.7,6.9,24.0,12.2,18.5,21.5,18.6,6.8,0.8872,0.0,5028092,0.0,39.72,Moderate Risk,Adequate Access,2,Low Priority
1027959100,Clay County,Alabama,AL,Census Tract 9591; Clay County; Alabama,3011,20.7,2.5,17.3,10.1,15.1,21.2,14.6,5.9,0.3042,0.0,5028092,0.0,23.98,Low Risk,Adequate Access,1,Low Priority
1027959200,Clay County,Alabama,AL,Census Tract 9592; Clay County; Alabama,2494,16.0,5.6,12.6,3.0,28.0,18.6,18.2,2.1,0.3129,0.0,5028092,0.0,25.13,Low Risk,Adequate Access,1,Low Priority
1029959500,Cleburne County,Alabama,AL,Census Tract 9595; Cleburne County; Alabama,2865,42.7,4.7,25.7,15.8,16.5,24.7,25.8,0.6,0.7125,0.0,5028092,0.0,40.62,Moderate Risk,Adequate Access,2,Low Priority
1029959600,Cleburne County,Alabama,AL,Census Tract 9596; Cleburne County; Alabama,4183,27.0,3.2,10.6,10.1,19.7,23.7,16.8,11.3,0.7438,0.0,5028092,0.0,29.27,Low Risk,Adequate Access,1,Low Priority
1029959700,Cleburne County,Alabama,AL,Census Tract 9597; Cleburne County; Alabama,3400,29.3,3.1,23.4,9.5,23.4,20.5,20.5,0.0,0.4089,0.0,5028092,0.0,32.35,Low Risk,Adequate Access,1,Low Priority
1029959800,Cleburne County,Alabama,AL,Census Tract 9598; Cleburne County; Alabama,4696,17.9,0.3,14.4,7.0,18.7,22.4,23.4,5.5,0.3686,0.0,5028092,0.0,24.41,Low Risk,Adequate Access,1,Low Priority
1031010100,Coffee County,Alabama,AL,Census Tract 101; Coffee County; Alabama,2170,32.3,4.4,18.9,7.9,14.5,27.0,14.0,9.8,0.537,0.0,5028092,0.0,28.36,Low Risk,Adequate Access,1,Low Priority
1031010200,Coffee County,Alabama,AL,Census Tract 102; Coffee County; Alabama,1808,22.0,2.9,19.9,7.6,25.3,20.2,24.3,2.7,0.3979,0.0,5028092,0.0,29.86,Low Risk,Adequate Access,1,Low Priority
1031010300,Coffee County,Alabama,AL,Census Tract 103; Coffee County; Alabama,4532,17.8,4.3,12.9,8.9,19.2,23.0,19.2,5.0,0.635,0.0,5028092,0.0,25.35,Low Risk,Adequate Access,1,Low Priority
1031010400,Coffee County,Alabama,AL,Census Tract 104; Coffee County; Alabama,1648,33.0,5.5,19.8,11.5,21.5,19.4,23.4,6.6,0.6084,0.0,5028092,0.0,35.67,Moderate Risk,Adequate Access,2,Low Priority
1031010500,Coffee County,Alabama,AL,Census Tract 105; Coffee County; Alabama,4815,24.6,6.9,21.4,11.3,24.8,16.2,22.8,4.9,0.7307,0.0,5028092,0.0,33.2,Moderate Risk,Adequate Access,2,Low Priority
1031010600,Coffee County,Alabama,AL,Census Tract 106; Coffee County; Alabama,1646,25.8,12.7,17.4,24.6,19.4,15.1,21.6,3.0,0.5207,0.0,5028092,0.0,39.04,Moderate Risk,Adequate Access,2,Low Priority
1031010700,Coffee County,Alabama,AL,Census Tract 107; Coffee County; Alabama,2397,17.5,2.3,14.6,9.9,19.9,24.3,16.6,3.7,0.323,0.0,5028092,0.0,24.67,Low Risk,Adequate Access,1,Low Priority
1031010800,Coffee County,Alabama,AL,Census Tract 108; Coffee County; Alabama,3419,12.1,2.0,7.3,9.0,15.4,21.0,15.7,3.1,0.143,0.0,5028092,0.0,19.88,Low Risk,Adequate Access,1,Low Priority
1031010900,Coffee County,Alabama,AL,Census Tract 109; Coffee County; Alabama,2780,38.6,1.0,17.7,11.9,14.0,28.0,19.8,8.2,0.801,0.0,5028092,0.0,33.48,Moderate Risk,Adequate Access,2,Low Priority
1031011000,Coffee County,Alabama,AL,Census Tract 110; Coffee County; Alabama,4155,49.5,2.8,14.8,18.4,14.0,27.9,17.7,13.9,0.8469,0.0,5028092,0.0,41.25,Moderate Risk,Adequate Access,2,Low Priority
1031011100,Coffee County,Alabama,AL,Census Tract 111; Coffee County; Alabama,2414,34.5,5.5,13.1,16.5,14.6,32.1,14.3,5.4,0.7089,0.0,5028092,0.0,33.65,Moderate Risk,Adequate Access,2,Low Priority
1031011203,Coffee County,Alabama,AL,Census Tract 112.03; Coffee County; Alabama,5551,20.3,3.5,3.4,4.5,19.4,26.2,19.6,12.6,0.3705,0.0,5028092,0.0,24.45,Low Risk,Adequate Access,1,Low Priority
1031011204,Coffee County,Alabama,AL,Census Tract 112.04; Coffee County; Alabama,3755,8.7,4.0,2.2,2.3,15.8,25.0,10.4,7.7,0.0808,0.0,5028092,0.0,14.57,Low Risk,Adequate Access,1,Low Priority
1031011205,Coffee County,Alabama,AL,Census Tract 112.05; Coffee County; Alabama,3608,25.9,8.3,14.7,11.5,9.5,28.6,17.5,9.3,0.7073,0.0,5028092,0.0,27.3,Low Risk,Adequate Access,1,Low Priority
1031011206,Coffee County,Alabama,AL,Census Tract 112.06; Coffee County; Alabama,4414,15.2,8.3,9.0,8.0,10.5,19.1,13.2,7.1,0.5591,0.0,5028092,0.0,20.08,Low Risk,Adequate Access,1,Low Priority
1031011300,Coffee County,Alabama,AL,Census Tract 113; Coffee County; Alabama,4447,48.2,3.6,20.9,18.3,19.2,23.5,24.6,23.9,0.9826,0.0,5028092,0.0,44.58,Moderate Risk,Adequate Access,2,Low Priority
1033020100,Colbert County,Alabama,AL,Census Tract 201; Colbert County; Alabama,3485,38.4,0.4,21.2,9.3,23.9,16.1,21.7,10.2,0.7078,0.0,5028092,0.0,36.14,Moderate Risk,Adequate Access,2,Low Priority
1033020200,Colbert County,Alabama,AL,Census Tract 202; Colbert County; Alabama,1903,30.3,3.5,9.3,17.2,13.2,23.5,18.5,6.1,0.7814,0.0,5028092,0.0,32.16,Low Risk,Adequate Access,1,Low Priority
1033020300,Colbert County,Alabama,AL,Census Tract 203; Colbert County; Alabama,2135,55.3,6.3,23.6,6.7,21.4,13.5,35.4,7.9,0.7218,0.0,5028092,0.0,47.0,Moderate Risk,Adequate Access,2,Low Priority
1033020400,Colbert County,Alabama,AL,Census Tract 204; Colbert County; Alabama,1810,5.7,8.1,0.7,4.1,19.9,25.7,11.3,3.4,0.036,0.0,5028092,0.0,16.86,Low Risk,Adequate Access,1,Low Priority
1033020500,Colbert County,Alabama,AL,Census Tract 205; Colbert County; Alabama,5658,30.0,1.6,7.1,4.2,22.5,29.7,16.1,8.4,0.639,0.0,5028092,0.0,28.35,Low Risk,Adequate Access,1,Low Priority
1033020600,Colbert County,Alabama,AL,Census Tract 206; Colbert County; Alabama,4918,18.8,0.4,16.9,8.0,18.5,18.3,18.7,6.4,0.6432,0.0,5028092,0.0,23.95,Low Risk,Adequate Access,1,Low Priority
1033020703,Colbert County,Alabama,AL,Census Tract 207.03; Colbert County; Alabama,6902,15.4,2.7,11.3,5.5,19.0,18.9,17.5,4.3,0.4736,0.0,5028092,0.0,21.76,Low Risk,Adequate Access,1,Low Priority
1033020704,Colbert County,Alabama,AL,Census Tract 207.04; Colbert County; Alabama,4314,9.0,2.7,9.7,7.7,17.0,17.0,13.0,4.7,0.2864,0.0,5028092,0.0,17.93,Low Risk,Adequate Access,1,Low Priority
1033020705,Colbert County,Alabama,AL,Census Tract 207.05; Colbert County; Alabama,1078,20.5,3.2,14.8,6.8,23.4,15.3,13.7,0.0,0.3453,0.0,5028092,0.0,25.35,Low Risk,Adequate Access,1,Low Priority
1033020706,Colbert County,Alabama,AL,Census Tract 207.06; Colbert County; Alabama,5699,10.7,4.1,11.7,11.7,19.1,27.4,6.4,8.9,0.6468,0.0,5028092,0.0,19.85,Low Risk,Adequate Access,1,Low Priority
1033020801,Colbert County,Alabama,AL,Census Tract 208.01; Colbert County; Alabama,4388,28.0,6.6,12.3,7.2,24.4,16.6,25.6,1.6,0.3604,0.0,5028092,0.0,33.42,Moderate Risk,Adequate Access,2,Low Priority
1033020802,Colbert County,Alabama,AL,Census Tract 208.02; Colbert County; Alabama,3276,24.7,3.1,21.3,10.9,20.8,15.0,15.8,4.2,0.422,0.0,5028092,0.0,28.7,Low Risk,Adequate Access,1,Low Priority
1033020901,Colbert County,Alabama,AL,Census Tract 209.01; Colbert County; Alabama,4484,21.5,1.3,16.2,7.3,16.5,25.7,18.4,2.2,0.3618,0.0,5028092,0.0,24.29,Low Risk,Adequate Access,1,Low Priority
1033020902,Colbert County,Alabama,AL,Census Tract 209.02; Colbert County; Alabama,3405,26.7,5.4,14.1,8.9,23.9,18.4,21.9,8.8,0.6845,0.0,5028092,0.0,32.09,Low Risk,Adequate Access,1,Low Priority
1033021000,Colbert County,Alabama,AL,Census Tract 210; Colbert County; Alabama,3815,31.6,7.2,15.6,7.6,17.6,22.7,14.0,13.1,0.526,0.0,5028092,0.0,29.79,Low Risk,Adequate Access,1,Low Priority
1035960200,Conecuh County,Alabama,AL,Census Tract 9602; Conecuh County; Alabama,1665,29.6,2.9,7.9,17.7,20.7,24.2,12.6,5.9,0.4177,0.0,5028092,0.0,33.02,Moderate Risk,Adequate Access,2,Low Priority
1035960300,Conecuh County,Alabama,AL,Census Tract 9603; Conecuh County; Alabama,1862,35.5,3.7,12.8,8.5,18.4,21.0,19.0,1.5,0.2854,0.0,5028092,0.0,32.65,Low Risk,Adequate Access,1,Low Priority
1035960400,Conecuh County,Alabama,AL,Census Tract 9604; Conecuh County; Alabama,2495,29.1,5.1,10.8,7.1,31.9,9.6,32.5,4.1,0.5278,0.0,5028092,0.0,38.04,Moderate Risk,Adequate Access,2,Low Priority
1035960500,Conecuh County,Alabama,AL,Census Tract 9605; Conecuh County; Alabama,1608,38.9,10.2,10.4,6.2,21.0,25.7,20.7,8.1,0.7398,0.0,5028092,0.0,36.31,Moderate Risk,Adequate Access,2,Low Priority
1035960600,Conecuh County,Alabama,AL,Census Tract 9606; Conecuh County; Alabama,3946,49.8,2.2,10.4,6.6,22.6,23.3,18.1,7.0,0.7306,0.0,5028092,0.0,39.11,Moderate Risk,Adequate Access,2,Low Priority
1037961000,Coosa County,Alabama,AL,Census Tract 9610; Coosa County; Alabama,3157,26.7,1.7,21.2,5.5,23.0,18.4,31.3,6.8,0.76,0.0,5028092,0.0,31.77,Low Risk,Adequate Access,1,Low Priority
1037961100,Coosa County,Alabama,AL,Census Tract 9611; Coosa County; Alabama,3664,15.7,0.8,20.0,3.0,23.0,19.1,25.8,7.1,0.3165,0.0,5028092,0.0,23.95,Low Risk,Adequate Access,1,Low Priority
